id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
236546,26746,WABB,11715,150,ASP,11,-1.18473,136.093,109.4,,29,-1.19532,136.123,25,289.4,
238495,6379,TJBQ,11702,200,ASP,8,18.49,-67.1454,72,,26,18.4997,-67.1131,194,252,
246209,3026,FYGF,11680,148,ASP,8,-19.6048,18.1158,68,,26,-19.5926,18.1473,4561,248,
233169,26901,YBBN,11680,148,ASP,01R,-27.4039,153.118,27,197,19L,-27.3753,153.134,11,207,
237091,5301,ORUB,11666,148,ASP,11R,32.4856,45.74,108.6,,29L,32.4754,45.7759,61,288.6,1200
239279,4557,LTCK,11649,148,ASP,11,38.7548,41.6429,116,,29,38.7407,41.6795,4160,296,
237628,4427,LMML,11627,197,ASP,13,35.8564,14.4788,135,,31,35.8339,14.5068,230,315,620
237556,3018,FWKI,11614,148,ASP,14,-13.7791,33.7684,130.9,,32,-13.7996,33.7936,4022,310.9,
245354,3444,KCEF,11597,301,ASP,5,42.1775,-72.548,34.2,1201,23,42.2038,-72.524,241,214.2,
235418,4829,MUCA,11588,148,ASP,7,22.0201,-78.805,64,,25,22.034,-78.7743,253,244,
244714,5388,PANC,11584,150,ASP,15,61.2,-150.015,165,200,33,61.1694,-149.998,121,345,893
235554,3182,HEBS,11565,152,ASP,1,29.182,31.0163,9,,19,29.2136,31.0217,,189,
236920,5204,OITT,11537,98,ASP,12R,38.1423,46.2187,128.9,,30L,38.1224,46.2499,4458,308.9,
235657,3204,HHSB,11531,148,ASP,12,13.0798,42.631,120.2,,30,13.0638,42.659,,300.2,
234511,1941,CYVR,11500,200,ASP,08R,49.1901,-123.208,100.3,697,26L,49.1844,-123.161,6,280.3,
242475,20189,KISO,11500,150,ASP,5,35.3195,-77.6215,41.1,540,23,35.3433,-77.5962,87,221.1,
236917,5135,OIAJ,11500,148,ASP,12L,30.8455,49.5232,125,,30R,30.8265,49.5522,,305,
239146,26645,VTBU,11500,197,ASP,18,12.6958,101.006,185,,36,12.6641,101.004,25,5,
236323,6366,TFFR,11499,148,ASP,12,16.2683,-61.5479,101,1312,30,16.2623,-61.5157,32,281,820
236020,4168,LFOA,11493,148,ASP,6,47.0479,2.61177,60,,24,47.0635,2.65184,577,240,
235421,4859,MUVR,11490,148,ASP,6,23.0255,-81.4494,56,,24,23.0434,-81.4212,210,236,
238404,4482,LROP,11484,148,ASP,08L,44.5765,26.0839,84,,26R,44.5798,26.1278,303,264,
238403,4482,LROP,11484,148,ASP,08R,44.5645,26.0766,84,,26L,44.5678,26.1204,303,264,
237393,6423,UACC,11484,147,ASP,4,51.011,71.4496,44.7,,22,51.0334,71.4846,1158,224.7,
232826,2050,DAAG,11483,197,ASP,5,36.6939,3.22017,53,,23,36.7129,3.2514,82,233,
232827,2050,DAAG,11483,148,ASP,9,36.6921,3.17083,92,,27,36.6912,3.20992,82,272,
232883,2945,FNME,11483,147,ASP,13,-14.6501,17.7055,120,,31,-14.665,17.7341,4589,300,
235128,3052,FZIC,11483,148,ASP,13,0.490667,25.3251,125,,31,0.472625,25.3508,1417,305,
237593,3109,GMME,11483,148,ASP,4,34.038,-6.76139,31,,22,34.0649,-6.74165,240,211,
237609,3121,GMTT,11483,148,ASP,10,35.7333,-5.94031,96,,28,35.73,-5.90182,62,276,1640
325737,325736,GOBD,11483,197,ASP,1,14.6552,-17.0727,359,394,19,14.6868,-17.073,251,179,394
235577,3190,HEKG,11483,148,ASP,18,25.4894,30.5907,179.9,,36,25.4578,30.5907,166,359.9,
235595,3195,HEOW,11483,148,ASP,1,22.57,28.7141,8.7,,19,22.6013,28.7192,856,188.7,
238617,3237,HRYR,11483,148,ASP,10,-1.9659,30.1239,100,,28,-1.97135,30.155,4877,280,705
238903,4019,LEMD,11483,197,ASP,14L,40.4949,-3.55787,144.2,,32R,40.47,-3.53258,1876,324.2,1640
238905,4019,LEMD,11483,197,ASP,18L,40.5326,-3.55938,181,1640,36R,40.5011,-3.55921,1942,1,
235934,4070,LFBO,11483,148,ASP,14R,43.6441,1.34593,143,,32L,43.619,1.3721,497,323,
235999,4155,LFML,11483,148,ASP,13L,43.4491,5.19731,133.7,1116,31R,43.4273,5.22846,53,313.7,2165
233577,4434,LOWW,11483,148,ASP,11,48.1228,16.5334,116,,29,48.109,16.5756,600,296.1,
237722,4722,MMLO,11483,148,ASP,13,21.0044,-101.493,134,,31,20.9825,-101.469,5956,314,
237786,4762,MMUN,11483,197,ASP,12R,21.0453,-86.891,123.6,,30L,21.0278,-86.8629,18,303.6,
232784,5072,OAKB,11483,164,ASP,11,34.5705,69.1943,107,80,29,34.5612,69.2305,5872,287,2325
237384,5220,OKBK,11483,148,ASP,15L,29.2412,47.9834,155,,33R,29.2126,47.9986,206,335,
237239,5536,RJBB,11483,196,ASP,06R,34.4174,135.229,51,,24L,34.4372,135.259,15,231,
235296,6158,SKRG,11483,148,ASP,19,6.18036,-75.4232,180,,1,6.14871,-75.423,6967,360,
246098,6300,SVMI,11483,148,ASP,10,10.6038,-67.0128,88,,28,10.6048,-66.9808,147,268,
238587,6455,UHHH,11483,148,ASP,05L,48.5164,135.17,42,,23R,48.5397,135.202,223,222,
238612,6462,UHWW,11483,197,ASP,07R,43.3937,132.142,61.1,,25L,43.4045,132.169,44,241.1,
238556,26401,UUWW,11483,197,ASP,6,55.588,37.246,68.3,,24,55.598,37.2901,680,248.3,
239183,26638,VTBD,11483,148,ASP,03R,13.8995,100.602,29,,21L,13.9274,100.617,8,209,1148
246164,26697,VVDN,11483,148,ASP,17L,16.0577,108.198,172,,35R,16.0304,108.202,36,352,
235609,2377,HE37,11480,150,ASP,4,30.3882,31.5826,45,,22,30.4107,31.6081,,225,
237276,3205,HKEL,11480,147,ASP,8,0.400914,35.2213,79,,26,0.407108,35.2521,6838,259,
235541,3175,HEAL,11479,148,ASP,13,30.9347,28.4476,130,,31,30.9141,28.4753,140,310,
235000,1966,CYXS,11450,150,ASP,15,53.9003,-122.671,170,,33,53.8803,-122.664,2199,350,500
238842,3125,GOOY,11450,148,ASP,18,14.7571,-17.4809,172.6,525,36,14.7258,-17.4767,75,352.6,
240571,3405,KBGR,11440,200,ASP,15,44.8184,-68.8439,134,,33,44.7965,-68.8123,163,314,
244875,3667,KMCF,11421,151,ASP,4,27.8374,-82.5327,40.5,,22,27.8613,-82.5097,14,220.5,
235653,2301,EETN,11417,148,ASP,8,59.4133,24.8102,90,820,26,59.4132,24.8598,131,270,
238322,4459,LPPR,11417,148,ASP,17,41.2633,-8.68524,172.8,984,35,41.2325,-8.6772,226,352.8,492
237819,26877,WMKN,11417,150,ASP,4,5.37619,103.097,45,,22,5.38908,103.11,21,225,
239932,3910,KSVN,11375,200,ASP,10,32.0106,-81.1643,92,,28,32.0094,-81.1277,28,272,
235795,4979,NTAA,11360,148,ASP,4,-17.5629,-149.62,54.3,1120,22,-17.5446,-149.594,5,234.3,390
233665,4951,MYNN,11353,150,ASP,14,25.0518,-77.4756,135,,32,25.0305,-77.452,14,315,
236704,26444,VAGO,11345,148,ASP,8,15.3778,73.8156,78.8,,26,15.3839,73.8472,183,258.8,
236887,5172,OIKB,11341,98,ASP,03L,27.205,56.3686,27.8,,21R,27.2327,56.3849,22,207.8,
237926,2513,EHAM,11329,148,ASP,9,52.3166,4.74635,87,294,27,52.3184,4.79689,-13,267,
236761,26434,VABB,11312,197,ASP,9,19.0884,72.848,89.2,465,27,19.0889,72.8811,22,269.2,1581
237599,3118,GMSL,11302,140,ASP,8,34.225,-6.06764,69,,26,34.2363,-6.03277,162,249,
233339,27119,YPPH,11299,148,ASP,3,-31.9587,115.96,14,,21,-31.9286,115.968,43,194,
235755,2307,EFHK,11286,197,ASP,04R,60.3098,24.9332,48,787,22L,60.3307,24.9791,147,228,
236377,4293,LGTS,11286,164,ASP,10,40.522,22.9591,104,,28,40.5167,22.987,19,284,
237925,2513,EHAM,11283,148,ASP,6,52.2879,4.73402,58,820,24,52.3046,4.77752,-12,238,
236902,5149,OICC,11213,148,ASP,11,34.3526,47.1414,116,1335,29,34.3391,47.1748,4307,296,
233724,26744,VYYY,11200,200,ASP,3,16.898,96.1269,33.1,,21,16.9166,96.1395,65,213.1,275
238001,6404,TNCC,11188,197,ASP,11,12.1921,-68.9751,102.2,2723,29,12.1856,-68.9445,29,282.2,
238896,3077,GCFV,11175,148,ASP,1,28.4419,-13.8641,2,,19,28.4594,-13.8635,75,182,
236092,2090,DGAA,11165,200,ASP,3,5.59096,-0.172636,22,,21,5.61941,-0.160936,197,202,1349
235624,3199,HESN,11161,148,ASP,17,23.9795,32.8173,170.9,,35,23.9492,32.8226,654,350.9,
235563,3180,HEBA,11156,148,ASP,14,30.9304,29.6851,142.8,,32,30.9059,29.7066,133,322.8,
239287,4524,LTAV,11156,98,ASP,11,39.4575,31.3469,113,,29,39.4454,31.3832,3185,293,
327493,300781,DNAS,11155,190,ASP,11,,,,,29,,,,,
237929,2513,EHAM,11155,148,ASP,18L,52.3213,4.77996,183,1887,36R,52.2908,4.77735,-11,3,
238743,31055,FAOR,11155,197,ASP,03R,-26.1647,28.2482,14,,21L,-26.1352,28.2573,5494,194,
235265,2890,FKYS,11155,148,ASP,1,3.70741,11.5506,10,,19,3.7377,11.5559,2276,190,
232904,2949,FNSA,11155,148,ASP,14,-9.67919,20.42,130,2953,32,-9.69894,20.4438,3596,310,
238892,3084,GCXO,11155,148,ASP,12,28.488,-16.3578,111.1,,30,28.4773,-16.3253,2002,291.1,
237480,4594,HL68,11155,148,ASP,14,32.465,23.1073,142,,32,32.4408,23.1298,,322,
237450,3224,HLLM,11155,148,ASP,10,32.8952,13.2695,103,,28,32.8872,13.3042,26,283,
246233,4610,LYBE,11155,148,ASP,12,44.8265,20.291,122,,30,44.8103,20.3275,335,302,1312
237761,4728,MMMM,11155,148,ASP,5,19.8411,-101.039,54.7,,23,19.8588,-101.012,6033,234.7,
236597,26609,VOCI,11155,148,ASP,9,10.1514,76.3864,87.9,,27,10.1526,76.4174,30,267.9,
235203,27200,ZHHH,11155,148,ASP,04L,30.7723,114.196,42,,22R,30.7952,114.22,112,222,
235202,27215,ZSAM,11155,148,ASP,5,24.5346,118.115,53,490,23,24.5534,118.141,36,233,660
323057,323056,DNBC,11154,140,ASP,17,,,,,35,,,,,
238122,6091,SGES,11154,148,ASP,5,-25.4671,-54.8546,40.8,,23,-25.4439,-54.8326,774,220.8,
235181,27225,ZSSS,11154,148,ASP,18L,31.2132,121.335,176,,36R,31.1825,121.337,9,356,
237907,2119,DNMN,11153,145,ASP,5,9.64154,6.45134,45,,23,9.66314,6.47336,834,225,
236889,5137,OIAW,11149,148,ASP,12,31.346,48.7472,124.1,,30,31.3288,48.7767,59,304.1,
236767,26629,VOTV,11148,150,ASP,14,8.49315,76.9094,136,1332,32,8.47109,76.9309,14,316,522
238138,6243,SPZO,11146,148,ASP,10,-13.5341,-71.9544,95.9,,28,-13.5373,-71.9232,10702,275.9,
237477,4592,HL66,11130,148,ASP,13,27.2503,14.6435,132.2,,31,27.2298,14.669,,312.2,
236841,5175,OIKM,11107,148,ASP,12,29.0924,58.4354,122.6,,30,29.0759,58.4647,3131,302.6,
233640,2160,EBFS,11105,148,ASP,08L,50.2407,4.62605,78.9,980,26R,50.2465,4.67261,932,258.9,970
241226,3739,KNTD,11102,200,ASP,3,34.1084,-119.134,43.8,,21,34.1305,-119.109,13,223.8,
235798,5007,NTTO,11089,148,ASP,12,-18.0641,-140.957,134.8,195,30,-18.0856,-140.935,10,314.8,
246037,26387,UTNU,11065,165,ASP,13,41.5945,60.63,139.5,,31,41.5717,60.6567,318,319.5,
238640,5113,OERM,11058,98,ASP,16,28.0942,48.6061,164,530,34,28.065,48.6158,10,344,
237613,2878,FIMP,11056,148,ASP,14,-20.4233,57.6693,117.1,1082,32,-20.4372,57.698,98,297.1,
234796,1990,CYYZ,11050,200,ASP,15L,43.6919,-79.6422,137,,33R,43.67,-79.6139,544,317,
234880,1985,CYYR,11046,209,ASP,8,53.3039,-60.4481,54.8,,26,53.3214,-60.4067,153,234.8,
235267,2886,FKKR,11032,148,ASP,9,9.3349,13.3548,86,,27,9.33688,13.3854,787,266,377
243619,3420,KBNA,11030,150,ASP,13,36.1413,-86.6954,133.3,801,31,36.1205,-86.6682,577,313.3,741
238939,4049,LEZL,11030,148,ASP,9,37.4179,-5.91208,90,,27,37.418,-5.8741,111,270,
233727,26733,VYNP,11025,190,ASP,18,25.3695,97.295,180,,36,25.3392,97.2953,,360,
237198,5627,RJTT,11024,200,ASP,16L,35.5659,139.787,149.9,,34R,35.5425,139.803,20,329.9,
245223,3463,KCOS,11022,150,ASP,17R,38.8241,-104.716,180.1,,35L,38.7938,-104.716,6045,0.1,
233656,4946,MYGF,11019,151,ASP,6,26.5513,-78.7103,61,,24,26.566,-78.6808,7,241,
237459,4582,HL56,11013,98,ASP,01L,21.6744,21.8274,9.3,,19R,21.7045,21.8326,,189.3,
246199,3035,FYRU,11004,98,ASP,8,-17.9612,19.7044,72,,26,-17.9518,19.7345,3581,252,
233105,27101,YPDN,11004,197,ASP,11,-12.4094,130.865,109,,29,-12.4192,130.894,81,289,
240665,3552,KGEG,11002,150,ASP,3,47.6139,-117.544,45,,21,47.6312,-117.518,2322,225,
238718,2856,FAWK,11001,148,ASP,1,-25.8441,28.2246,352,,19,-25.8141,28.22,4897,172,
234742,1717,CYEG,11000,200,ASP,2,53.3089,-113.596,33.9,,20,53.3342,-113.568,2337,213.9,
235037,1928,CYUL,11000,200,ASP,06L,45.4611,-73.765,42.7,,24R,45.4833,-73.7359,106,222.7,
234936,1946,CYWG,11000,200,ASP,18,49.9253,-97.2342,189.3,,36,49.8956,-97.2417,777,9.3,
237432,3099,GLRB,11000,150,ASP,4,6.22083,-10.3701,31,,22,6.24675,-10.3545,25,211,1200
235550,2356,HECP,11000,130,ASP,2,30.0353,31.8355,19.5,,20,30.0636,31.847,,199.5,
240988,3521,KEWR,11000,150,ASP,04L,40.6754,-74.1795,26,2543,22R,40.7026,-74.1622,10,206,1423
244053,3768,KPDX,11000,150,ASP,10R,45.5951,-122.621,119,,28L,45.5805,-122.584,23,299,
235489,4638,MDSD,11000,200,ASP,17,18.444,-69.6742,161,,35,18.4154,-69.6637,58,341,
241261,5448,PHKO,11000,150,ASP,17,19.7539,-156.044,185,,35,19.7237,-156.047,37,5,
233605,6360,TBPB,11000,150,ASP,9,13.0709,-59.5075,75.9,,27,13.0783,-59.4774,160,255.9,
236360,4280,LGRX,10999,70,ASP,18L,38.1662,21.4283,183.2,80,36R,38.136,21.4262,46,3.2,80
238922,4004,LEBL,10997,196,ASP,07L,41.2925,2.06511,66,295,25R,41.3057,2.10373,10,246,
238115,6088,SGAS,10997,148,ASP,2,-25.2546,-57.5227,10,,20,-25.2251,-57.5155,249,190,
237823,26878,WMKP,10997,150,ASP,4,5.2859,100.267,42.2,,22,5.30838,100.287,11,222.2,
242914,3932,KTUS,10996,150,ASP,11L,32.1234,-110.948,135,,29R,32.102,-110.923,2643,315,
238207,5267,OPOK,10995,80,ASP,18,30.7562,73.3578,180.1,,36,30.7259,73.3577,,0.1,
237262,3213,HKMO,10991,151,ASP,3,-4.03952,39.5917,29,,21,-4.01309,39.6064,199,209,
236958,4422,LLNV,10991,147,ASP,08C,31.2044,34.9951,77,,26C,31.2113,35.0293,1360,257,
239271,4511,LTAE,10991,148,ASP,3,40.0662,32.555,32.8,,21,40.0916,32.5763,2767,212.8,
238678,5082,OEAB,10991,148,ASP,13,18.2499,42.6443,129,,31,18.2308,42.669,6858,309,
238664,5084,OEBA,10991,148,ASP,7,20.2912,41.6191,70.8,787,25,20.3011,41.6494,5430,250.8,787
238631,5121,OETB,10991,148,ASP,6,28.3692,36.6199,65,,24,28.382,36.6509,2551,245,
238638,5122,OETF,10991,148,ASP,17,21.5064,40.5409,172.2,,35,21.4764,40.5454,4775,352.2,
235214,6012,SCDA,10991,148,ASP,1,-20.5503,-70.1822,6,,19,-20.5202,-70.1805,156,186,
235115,26463,VCBI,10991,148,ASP,4,7.16874,79.8749,37,,22,7.19277,79.8933,27,217,
239061,2697,ESPA,10990,148,ASP,14,65.5548,22.0974,137.3,,32,65.5327,22.1466,21,317.3,
239309,4522,LTAT,10990,148,ASP,3,38.4225,38.081,31,,21,38.4482,38.101,2757,211,
271072,4518,LTAN,10984,148,ASP,01L,37.9651,32.5541,17,,19R,37.994,32.5651,3392,197,
236370,4281,LGSA,10982,148,ASP,11,35.5371,24.134,111,,29,35.5261,24.1684,490,291,
237634,5244,OOSA,10965,148,ASP,7,17.0337,54.0765,71,,25,17.0437,54.1061,72,251,
327662,318875,HTGW,10925,148,ASP,9,,,,,27,,,,,
236926,5157,OIFP,10920,140,ASP,08L,32.6199,51.6794,85,,26R,32.6224,51.7147,5143,265,
236981,4321,LICJ,10912,197,ASP,7,38.1743,13.0865,66.9,404,25,38.1858,13.1208,50,246.9,679
244712,5388,PANC,10900,150,ASP,07R,61.1678,-150.034,89.9,,25L,61.1679,-149.973,100,269.9,
239573,2429,EGKK,10879,147,ASP,08R,51.1451,-0.212314,78,1288,26L,51.1512,-0.168192,196,258,878
238314,4451,LPLA,10870,197,ASP,15,38.776,-27.1056,140.7,,33,38.7529,-27.0814,180,320.7,
260367,2875,FGBT,10860,200,ASP,3,,,,,21,,,13,,
241920,3402,KBFL,10857,150,ASP,12L,35.4463,-119.071,135.4,,30R,35.4251,-119.046,482,315.5,3428
236765,26603,VOBG,10850,200,ASP,9,12.9488,77.6555,85,,27,12.9515,77.6858,2893,265,
236972,4372,LIRF,10849,147,ASP,7,41.7993,12.2321,70,1365,25,41.8096,12.2695,5,250,
236347,4279,LGRP,10846,148,ASP,6,36.4003,28.0689,70.1,,24,36.4105,28.1035,17,250.1,
239626,6481,UKLL,10843,148,ASP,13,49.8208,23.9439,136,,31,49.8044,23.9683,1055,316,
237892,2115,DNKN,10831,197,ASP,6,12.0416,8.50665,61,,24,12.056,8.5332,1506,241,
239018,2701,ESSA,10830,148,ASP,01L,59.6373,17.9132,10,,19R,59.6664,17.9238,118,190,
237075,2097,DIBK,10827,148,ASP,3,7.7252,-5.0798,24,,21,7.7524,-5.06753,1199,204,
235448,2542,EKCH,10827,148,ASP,04R,55.6031,12.633,41,,22L,55.6254,12.6676,8,221,
235126,2868,FCBB,10827,148,ASP,5,-4.25882,15.2417,50,,23,-4.23964,15.2645,1047,230,
236423,3984,LDDU,10827,148,ASP,11,42.5699,18.2468,118,488,29,42.5558,18.2822,484,298,
237021,4342,LIMF,10827,197,ASP,18,45.2156,7.65057,183,2378,36,45.1859,7.64869,933,3,1148
237023,4368,LIPZ,10827,148,ASP,04R,45.4941,12.3377,42,,22L,45.5162,12.366,7,222,
238858,4386,LJLJ,10827,148,ASP,12,46.2325,14.4404,126.4,,30,46.2149,14.4748,1191,306.4,
327508,44578,NG-0003,10827,148,ASP,5,,,,,23,,,,,
246252,5319,OYSQ,10827,148,ASP,3,12.6174,53.8989,26,,21,12.6439,53.9123,30,206,
238434,5742,RPVM,10827,148,ASP,4,10.297,123.969,44.8,,22,10.3182,123.99,28,224.8,
233039,5781,SAEZ,10827,197,ASP,11,-34.8191,-58.5535,102.3,,29,-34.8254,-58.5182,66,282.3,
233034,5806,SARI,10827,148,ASP,13,-25.731,-54.4884,114.8,,31,-25.7435,-54.4585,916,294.8,
234101,5860,SBAN,10827,148,ASP,06L,,,,,24R,,,,,
234070,5872,SBBR,10827,148,ASP,11R,,,86,,29L,,,3417,266,
235212,6026,SCIP,10827,148,ASP,10,-27.158,-109.437,117.2,,28,-27.1716,-109.407,227,297.2,
337748,337747,UAIT,10827,148,ASP,5,,,,,23,,,,,
335162,26901,YBBN,10827,197,ASP,01L,-27.3831,153.107,27,,19R,-27.3566,153.122,,207,
246022,2089,DFOO,10826,148,ASP,6,11.1511,-4.34291,53,,24,11.169,-4.31903,1483,233,
237927,2513,EHAM,10826,148,ASP,18C,52.3314,4.74003,183,,36C,52.3018,4.7375,-12,3,1476
236400,3146,GUCY,10826,148,ASP,6,9.56721,-13.6233,49,,24,9.58659,-13.6005,52,229,
237540,6363,TFFF,10826,147,ASP,10,14.5884,-61.0183,80,,28,14.5936,-60.988,14,260,984
232863,6442,UBBN,10826,138,ASP,14L,39.199,45.4456,137.3,,32R,39.1772,45.4713,2819,317.3,1000
239020,2648,ESGG,10823,148,ASP,3,57.6495,12.2677,26,,21,57.6761,12.2919,506,206,
236840,5158,OIFS,10819,148,ASP,14,32.3092,50.8321,146.7,483,32,32.2844,50.8513,6705,326.7,478
236784,26620,VOPB,10795,148,ASP,4,11.6292,92.7208,36,1960,22,11.6531,92.7387,58,216,
236655,26540,VIAR,10791,148,ASP,16,31.7233,74.7906,157.6,,34,31.6959,74.8039,751,337.6,700
238074,5026,NZCH,10787,148,ASP,2,-43.4976,172.522,41,,20,-43.475,172.548,93,221,
238212,5274,OPRN,10785,150,ASP,12,33.6238,73.0832,118.2,885,30,33.6098,73.1145,1657,298.2,885
233510,27131,YSCB,10771,148,ASP,17,-35.2906,149.194,180,,35,-35.3202,149.194,1869,360,1968
237255,5213,OJAM,10745,148,ASP,6,31.9663,35.976,65,,24,31.9791,36.0072,2458,245,
235777,4959,NFFN,10739,150,ASP,2,-17.7737,177.428,37.8,280,20,-17.7504,177.447,41,217.8,
235437,3150,GVAC,10735,148,ASP,1,16.7213,-22.9488,357.9,885,19,16.751,-22.949,170,177.9,
239036,2693,ESOE,10728,148,ASP,1,59.211,15.0328,12,,19,59.2339,15.042,188,192,
238931,4035,LEPA,10728,148,ASP,06L,39.5471,2.71073,58.6,,24R,39.5625,2.74319,8,238.6,230
255250,32038,UTKN,10698,160,ASP,10,40.9891,71.5383,108,,28,40.9801,71.5752,,288,
232837,2055,DAAQ,10696,148,ASP,09L,35.5269,2.8608,91,,27R,35.5263,2.89671,2132,271,
232836,2055,DAAQ,10696,148,ASP,09R,35.5246,2.86078,91,,27L,35.524,2.89669,2132,271,
236426,3993,LDZA,10669,148,ASP,4,45.7319,16.052,47,,22,45.7519,16.0824,348,227,
246248,5318,OYSN,10669,148,ASP,18,15.491,44.2196,179.6,,36,15.4615,44.2198,7216,359.6,
236258,2214,EDDH,10663,150,ASP,5,53.6183,9.96371,50.3,978,23,53.6371,10.0018,43,230.3,512
237866,5021,NWWW,10663,148,ASP,11,-22.007,166.199,121.1,,29,-22.0221,166.226,52,301.1,
237418,5222,OLBA,10663,197,ASP,17,33.8382,35.4871,177,,35,33.8093,35.4889,36,357,2788
238582,6503,UNAA,10663,148,ASP,2,53.7268,91.3747,26,1614,20,53.7532,91.3955,824,206,794
327741,30923,VVDL,10663,148,ASP,9,,,,,27,,,,,
332203,332202,WAHI,10663,197,ASP,11,,,,,29,,,,,
236873,5203,OITR,10658,148,ASP,3,37.6558,45.0587,33,,21,37.6804,45.0787,4274,213,
245048,3872,KSCK,10650,150,ASP,11L,37.9023,-121.251,127.6,990,29R,37.8845,-121.222,32,307.6,1000
246128,6335,SVVG,10645,145,ASP,9,8.62204,-71.6874,81.9,,27,8.62616,-71.6582,267,261.9,1628
232899,2938,FNGI,10640,95,ASP,13,-17.0373,15.67,114.9,,31,-17.0496,15.6976,,294.9,
239308,4533,LTBJ,10630,147,ASP,16L,38.3066,27.1527,167,,34R,38.2782,27.1612,364,347,
234355,5927,SBKP,10630,148,ASP,15,-22.9985,-47.147,128,,33,-23.0164,-47.122,2170,308,
235425,4840,MUHG,10624,148,ASP,5,20.7754,-76.3263,46,328,23,20.7957,-76.3039,361,226,
235130,3059,FZQA,10623,164,ASP,7,-11.5971,27.5173,66,,25,-11.5854,27.5445,4214,246,
236850,5160,OIHH,10611,148,ASP,10,34.8711,48.5393,104.9,987,28,34.8636,48.5734,5755,284.9,
236927,5164,OIIC,10607,148,ASP,11,34.9895,50.7898,112.2,,29,34.9784,50.8226,2854,292.2,
240771,3878,KSFO,10602,200,ASP,10R,37.6253,-122.391,118,,28L,37.6117,-122.358,13,298,
235549,2356,HECP,10600,130,ASP,01L,30.0356,31.834,14.8,3650,19L,30.0637,31.8425,,194.8,
239827,3925,KTOL,10600,150,ASP,7,41.5814,-83.8307,67,,25,41.5927,-83.795,664,247,
244713,5388,PANC,10600,150,ASP,07L,61.1698,-150.008,89.9,,25R,61.1698,-149.948,92,269.9,
236652,26615,VOHY,10600,148,ASP,9,17.453,78.4539,88.8,1575,27,17.4536,78.4843,1715,268.8,2424
236843,5184,OIMN,10582,148,ASP,7,37.4881,57.2911,70.3,1957,25,37.4979,57.3254,3453,250.3,
239225,2142,DTTZ,10581,148,ASP,9,33.9396,8.08368,89,,27,33.9396,8.11844,287,269,
235582,2368,HE28,10568,132,ASP,18,30.5575,30.5692,186,,36,30.5286,30.5657,,6,
232880,6444,UDSG,10564,147,ASP,2,40.7371,43.8517,24,,20,40.7636,43.867,5000,204,
235627,2383,HEIS,10555,148,ASP,13,30.6079,32.2216,129,,31,30.5898,32.2477,,309,
233636,2155,EBBR,10535,148,ASP,07R,50.889,4.48042,70,400,25L,50.8989,4.5233,159,250,
232780,5073,OAKN,10532,148,ASP,5,31.4975,65.8339,55,,23,31.514,65.8617,3337,235,2001
238650,5129,OEYN,10532,148,ASP,10,24.1475,38.048,103.2,,28,24.1409,38.0788,26,283.2,
245935,3631,KLAS,10526,150,ASP,08R,36.0736,-115.161,90,,26L,36.0737,-115.126,2048,270,
239100,6354,OS72,10520,150,ASP,9,34.5224,37.6125,89,310,27,34.5227,37.6474,,269,
240076,3408,KBIL,10518,150,ASP,10L,45.8127,-108.555,112,,28R,45.8021,-108.517,3488,292,
242149,3685,KMIA,10506,200,ASP,08R,25.8007,-80.3014,87,,26L,25.802,-80.2695,8,267,
244468,3771,KPHL,10506,200,ASP,09R,39.8608,-75.2752,75.5,,27L,39.868,-75.239,9,255.5,
238798,2775,FACT,10502,200,ASP,1,-33.9877,18.6089,346,,19,-33.9598,18.6,147,166,
245651,3435,KBWI,10502,200,ASP,10,39.1747,-76.6896,94.2,550,28,39.1726,-76.6527,129,274.2,500
245967,3571,KGTF,10502,150,ASP,3,47.4693,-111.384,45,,21,47.4897,-111.354,3659,225,
243645,3557,KGJT,10501,150,ASP,11,39.135,-108.544,125.2,,29,39.1184,-108.514,4858,305.2,
234672,1770,CYHZ,10500,200,ASP,5,44.8686,-63.525,35,,23,44.8883,-63.5056,443,215,361
237497,4602,HL77,10500,148,ASP,10L,32.4765,11.881,97.1,,28R,32.473,11.9148,,277.1,
237496,4602,HL77,10500,148,ASP,10R,32.474,11.8806,97.1,,28L,32.4704,11.9148,,277.1,
241378,3478,KDAB,10500,150,ASP,07L,29.1726,-81.0778,65,690,25R,29.1847,-81.0479,32,245,
238901,4020,LEMG,10500,148,ASP,13,36.6845,-4.51259,133,,31,36.6654,-4.48582,31,313,
235662,4820,MSLP,10500,148,ASP,7,13.436,-89.0696,70,,25,13.4459,-89.0418,99,250,
239134,6410,TTPP,10500,150,ASP,10,10.5953,-61.3519,90,,28,10.5954,-61.3226,58,270,
236703,26453,VANP,10500,150,ASP,14,21.109,79.0338,143.4,,32,21.0858,79.0523,1007,323.4,
236775,26541,VIAW,10500,150,ASP,12,33.8847,74.9613,124,,30,33.8686,74.99,,304,
235182,27238,ZYHB,10500,148,ASP,5,45.6123,126.237,39.4,,23,45.6345,126.263,439,219.4,
239215,2133,DTTA,10499,148,ASP,1,36.8391,10.2238,12.3,,19,36.8672,10.2314,21,192.3,
237422,2758,EVRA,10499,148,ASP,18,56.9351,23.9731,185.2,,36,56.9123,23.9693,34,5.2,
